brand,categories,products,orders,items,net_sales_value,net_profit_value,net_margin_rate,observed_return_rate
YogaColors,7,20,118,118,1382.0299892425537,678.115755171689,0.4906664547441134,0.2727272727272727
AN1225,3,6,42,42,298.8699960708618,147.35273776672614,0.49303288956375846,0.0
L.O.G.A.,1,1,5,5,33.75,19.81125004123896,0.5870000012218951,0.0
Foot Traffic,5,31,191,191,1708.4099893569946,911.3444361486215,0.5334459771519073,0.25925925925925924
Venom,2,2,10,10,75.8799991607666,41.617359533979894,0.5484628359813947,0.5
SkidDERS,1,3,11,11,62.90999794006348,35.2925089916566,0.561000002341138,0.0
Parquet,1,1,4,4,13.979999542236328,5.186579821003676,0.3709999993443489,0.5
Lorraine,1,1,3,3,14.0,7.070000011473894,0.5050000008195639,0.0
K. Alexander,1,7,41,41,269.19999504089355,154.0046974108352,0.5720828389593421,0.15384615384615385
Leather in Chicago,1,1,10,10,47.93999862670898,27.27785931432187,0.5690000019967556,0.5
Excell,1,1,7,7,39.94999885559081,22.132299421955636,0.554000001400709,0.5
IG Clear Lens,1,1,6,6,31.959999084472653,20.038919495971793,0.6270000021904707,0.5
SHARKK,2,2,15,15,103.86999702453612,52.957718591077914,0.5098461548869426,0.14285714285714285
High Style,7,20,116,116,1828.1299991607666,867.6481511187145,0.474609656598285,0.23809523809523808
Level 33,1,1,4,4,23.96999931335449,11.505599681125577,0.4800000004470348,1.0
Travelwell,1,1,6,6,24.0,15.096000015735626,0.6290000006556511,0.0
Cloudveil,3,5,30,30,614.4600086212158,305.37444378462186,0.49698017690337615,0.16666666666666666
AJs,3,7,39,39,255.0,140.9450001316145,0.5527254907122138,0.4
Capelli New York,5,22,128,128,1349.6599884033203,643.2162421686456,0.4765765064500324,0.30952380952380953
Yelete,2,30,178,179,2165.4799699783325,962.1377243772959,0.4443069147330524,0.3
NNW,1,1,10,10,62.64999866485596,24.68409937733002,0.3939999984577298,0.2
Zulu LAX,1,2,10,10,80.90999794006348,46.60415885018199,0.5760000004536575,0.0
Gem Avenue,2,8,68,68,898.8799915313721,502.987715871198,0.5595716008922234,0.2222222222222222
MMG,1,1,4,4,26.969999313354492,17.125949608187376,0.6350000016391277,0.0
Illusion,1,6,31,31,367.62999153137207,179.58177637808794,0.4884851087095356,0.18181818181818182
Wrightsock,3,29,199,199,3421.870002746582,1544.0767973288441,0.4512377139077413,0.2328767123287671
Pop Fashionwear,2,2,17,17,129.5,74.31450015492737,0.5738571440534932,0.3333333333333333
Rasta/NYE,2,4,25,25,187.70999813079834,111.51841898654396,0.5940995157265769,0.3333333333333333
White Lotus,1,1,11,11,99.49999809265137,64.47599858315287,0.6479999981820581,0.0
Crescent,1,1,11,11,79.5999984741211,50.46639929828643,0.6340000033378601,0.5
Flip,1,1,3,3,29.84999942779541,15.969749698318541,0.5350000001490116,0.0
Gary Majdell Sport,3,46,332,332,4864.069857597351,1972.2243963315268,0.4054679422934365,0.34513274336283184
TIE-DYES,1,1,4,4,19.979999542236328,9.29069982137829,0.46500000171363354,1.0
ShoSho Fashion,2,2,17,17,129.86999702453613,71.98793845307637,0.5543076930961645,0.2
Doctor Who,2,5,34,34,407.5300006866455,156.17681001433874,0.38322776176280793,0.35714285714285715
Full Tilt,7,21,120,120,2020.149980545044,1083.1583397136574,0.5361771898843952,0.4
Alpine Swiss,1,1,11,11,89.90999794006348,53.94599889801442,0.6000000014901161,1.0
Vittorino,1,1,6,6,49.94999885559082,29.370599303269383,0.5879999995231627,0.25
DFDesigns,1,13,102,102,2003.4599990844727,1154.2882212565605,0.5761473759316579,0.24390243902439024
Fine Fit,1,2,12,12,75.30000114440918,33.734400431907176,0.4479999989271164,0.5
ECCO,1,4,23,23,252.92999839782715,102.907908954058,0.4068632016997714,0.25
Richer Poorer,1,6,35,35,287.1900005340576,109.86449972497671,0.38254987820144515,0.4444444444444444
DECKY,1,2,7,7,85.31999778747559,54.28463878892421,0.6362475409826234,0.0
Indera Mills,1,2,14,14,161.20000076293945,90.64780027129947,0.5623312645302405,0.0
Luxire Custom Clothing,1,1,4,4,43.59999847412109,27.991199060666553,0.6420000009238719,0.0
Love Tease,1,1,10,10,76.5799970626831,39.055798484851415,0.5099999997764825,0.5
The Little Alpaca's House,3,46,297,299,6751.88028717041,3369.470982612482,0.49904187267878325,0.3761467889908257
Aerosoles,2,3,19,19,197.8299961090088,110.83256810966627,0.5602414714126316,0.0
Okutani,2,2,6,6,33.96999931335449,19.372879664580225,0.5702937902905474,0.5
Everlast,2,2,10,10,81.96999931335449,49.91727963177234,0.6089701116252156,0.6
YMI,2,12,72,73,1623.5599956512451,768.1115888117369,0.47310329822682695,0.3448275862068966
TVTimeDirect,2,3,22,22,415.04000091552734,213.43648088719368,0.5142552053208823,0.3
BOOB-EEZ,1,1,4,4,35.84999942779541,16.455149763534216,0.45900000073015684,0.25
Knocker,1,4,24,24,258.8299961090088,97.68161824938574,0.37739682308014316,0.25
Feelmax,2,2,14,14,143.87999725341797,76.54415848950683,0.5319999996572732,0.25
Varsity,1,7,52,52,443.62999153137207,267.1611755938555,0.6022162177801333,0.4
Mopas,2,3,17,17,239.8599967956543,123.04032861414558,0.5129672736507549,0.25
Davco,1,1,11,11,107.90999794006348,38.6317791628477,0.357999999076128,0.3333333333333333
Next Level Apparel,1,1,7,7,71.93999862670898,33.59597950553565,0.467000002041459,0.5
Sentiments,1,1,3,3,35.96999931335449,14.927549649382756,0.41499999817460775,
Maria Rosa,1,1,11,11,96.0,45.59999996423721,0.47499999962747097,0.2
Moontree,3,4,26,26,349.53999614715576,173.03020813024676,0.4950226298492071,0.2222222222222222
Foot Traffice,2,2,12,12,109.79999828338623,59.926399068927765,0.5457777778307596,0.0
Body Language Fashions,1,2,14,14,138.76000022888184,63.319360297982925,0.45632286100849606,0.0
TUMMY LINERS,1,1,1,1,0.0,0.0,,
Luzy's Storage Place,1,1,4,4,51.79999923706055,21.91139969888925,0.42300000041723246,0.0
Modadorn,2,5,32,32,324.7499942779541,182.3276373056393,0.5614400015957652,0.25
Lingerie,1,1,7,7,38.96999931335449,18.82250970493421,0.48300000093877316,0.5
Ayurvastram,3,4,30,30,473.8099956512451,218.63305836489283,0.4614361460745141,0.25
Jacques Moret,2,4,25,25,514.9499988555908,296.51055009245573,0.5758045455896917,0.0
Sheec,1,1,6,6,64.94999885559082,35.787449549447,0.551000002771616,0.0
Touch Screen Gloves,1,1,8,8,90.92999839782715,53.83055915245838,0.5920000011101364,0.25
tabbisocks,2,2,9,9,111.91999816894531,65.30115902958454,0.5834628314683425,0.0
Casual Socks,3,8,50,50,1154.7099933624268,629.1490967389639,0.5448546391349139,0.1875
Cover Male,1,6,47,48,694.0,385.3519996777177,0.555262247374233,0.2222222222222222
WMU,2,4,30,30,624.279993057251,331.09402708642335,0.5303614255920254,0.1
Incrediwear,1,4,22,22,235.33999633789062,91.3443883423476,0.3881379695918726,0.375
Next Level,3,24,161,161,3065.0899839401245,1433.8220344209276,0.4677911715263159,0.20689655172413793
Field & Stream,1,1,6,6,55.119998931884766,23.922079556150436,0.43400000035762787,0.6666666666666666
Sugarlips,3,3,16,16,191.7899980545044,98.18837923532993,0.5119577675131213,0.3333333333333333
Vivian's Fashions,2,5,28,28,358.7999954223633,162.16791758439493,0.4519730202156166,0.375
Touch of Europe Shirts & Tops,1,1,7,7,83.93999862670898,45.41153903940976,0.540999997407198,0.0
Ilitia,2,3,17,17,144.9199981689453,71.6373193058896,0.49432321426319653,0.25
Zorrel,2,3,26,26,415.0,197.74000074714422,0.4764819295111909,0.5
Diabetic Care,2,2,18,18,179.39999771118164,78.3379988089651,0.43666666559875017,0.2857142857142857
Velrose,2,6,35,35,427.70000743865967,211.61025394395134,0.4947632692625105,0.2222222222222222
Groovin',1,9,49,49,674.6099910736084,354.21365499457744,0.5250643478180096,0.15384615384615385
Hollywood Mirror,1,1,8,8,74.94999885559082,46.69384940206781,0.6230000015348196,0.5
Reward,1,3,20,20,230.86999702453613,133.83566850512278,0.5797014347035278,0.4
LissKiss,2,11,69,69,1098.5199890136719,536.750944108625,0.488612814948008,0.2
Curve Appeal,6,24,143,143,2104.379985809326,1118.8422642915555,0.5316731159944283,0.30612244897959184
EuroBrand,1,1,7,7,89.93999862670898,46.04927930625648,0.5120000001043082,0.3333333333333333
Flirt,1,1,2,2,29.979999542236328,14.960019766661826,0.49899999983608734,0.0
Blac Label,1,2,15,15,289.87999725341797,155.37523832918913,0.5359984814452633,0.16666666666666666
GM,2,4,27,27,874.7500324249268,374.4986740643345,0.4281207890054865,0.125
Classics By Palmland,1,1,5,5,74.94999885559082,31.55394966451004,0.4210000019520521,0.0
Shirt.Woot,1,2,8,8,60.0,24.930000063031912,0.41550000105053186,0.25
BIKINI LAB,1,2,11,11,105.0,58.90499968081713,0.5609999969601631,0.5
Lady Hathaway,1,1,7,7,60.0,29.87999986857176,0.4979999978095293,1.0
Surfside,1,1,6,6,45.0,26.234999920707196,0.5829999982379377,1.0
FINESSE,1,2,16,16,195.0,87.37500015646219,0.4480769238792933,0.3333333333333333
Solemio,1,1,4,4,60.0,37.380000092089176,0.6230000015348196,0.0
Kari's Fashion,1,1,6,6,90.0,44.639999982900925,0.49599999981001025,0.0
ShimmyShimmy,1,1,1,1,15.75,7.339500007568859,0.46600000048056245,
point6,3,19,108,108,1539.250036239624,680.9143641903282,0.44236761290179777,0.2972972972972973
JEM Shape,1,2,7,7,191.78000259399414,94.06694169000295,0.49049400572356017,0.0
City Hunter,1,1,8,8,111.92999839782715,66.8222092073727,0.597000001464039,0.0
Nintendo,2,3,20,20,534.6500034332275,265.60515151154846,0.49678322230614164,0.16666666666666666
Terramar,4,4,22,22,431.75000381469727,216.6622011109136,0.5018232754988066,0.3333333333333333
Players,1,2,14,14,197.0,102.72699964977801,0.5214568510141016,0.5
Valmont,2,3,22,22,268.0,139.9559999331832,0.5222238803476985,0.2857142857142857
35 Degree Below,1,2,10,10,146.39999389648438,55.33919749217034,0.37799999862909317,0.3333333333333333
American Rag,3,9,66,66,1830.7200107574463,904.9745750098867,0.49432713341864903,0.12
Perry,1,2,15,15,185.64999771118164,112.08264889300395,0.6037309468076187,0.4
Eliana,1,2,18,18,243.600004196167,149.3950521732427,0.6132801707710045,0.3333333333333333
Hilton Bay,1,1,7,7,101.70000457763672,63.56250305045397,0.6250000018626451,0.0
1WorldSarong,1,3,22,22,288.8299961090088,171.87083734310406,0.5950588223469608,0.2
Thermal Sport,1,1,9,9,135.9199981689453,54.09615905579193,0.39799999841488887,
JNCO,1,2,13,13,160.9699993133545,64.9164299688299,0.4032827871388595,0.3333333333333333
Angelina Hosiery,3,3,15,15,244.89999771118164,122.68767836926475,0.5009705166022673,0.3333333333333333
Jesus Said,1,1,4,4,67.95999908447266,30.921799651791154,0.4550000010058284,
UnderFit,1,1,7,7,68.0,36.71999993920326,0.5399999991059303,0.6666666666666666
Trendy Top,1,1,4,4,51.60000228881836,22.704001076281074,0.4400000013411045,
Living Dead Souls,4,5,35,35,654.0,325.2179999211803,0.49727522923727874,0.29411764705882354
Gipsy Hosiery,1,2,4,4,53.85000228881836,30.85605135402158,0.5730000007897615,0.5
Foot Petals,1,1,2,2,35.939998626708984,15.310439447646441,0.42600000090897094,
Acura,1,7,40,40,575.6799926757812,341.7560265666769,0.5936562515889819,0.36363636363636365
Lagaci Sport,3,3,17,17,293.86999702453613,146.70735872891487,0.4992253724924012,0.4
LibbySue,3,17,92,92,1247.9499988555908,700.0521502269045,0.5609616978796219,0.2631578947368421
Coca-Cola,1,1,7,7,107.93999862670898,52.45883928593607,0.48599999956786644,0.5
Poof,2,2,8,8,195.97999954223633,115.93371929362297,0.5915589323625735,0.4
Honey Bun,2,3,11,11,172.0,76.47999980300665,0.4446511616453875,0.0
SethRoberts,1,2,16,16,252.0,154.2240004017949,0.6120000015944242,0.1111111111111111
Wolfmark,2,2,10,10,162.0,79.92000002413988,0.4933333334823449,1.0
GoLite,1,1,7,7,56.310001373291016,30.80157066056907,0.5469999983906746,0.0
Khakis & Co,2,3,16,16,305.7200012207031,152.91108037017852,0.5001670802028751,0.3333333333333333
Teko,1,2,12,12,213.2000026702881,87.56780090975462,0.41073076835358885,0.0
Adventure Time,2,5,36,36,552.6199989318848,261.224169911771,0.47270126020895087,0.375
Dopp,1,2,15,15,190.90999794006348,109.23142901682826,0.5721619097765726,0.5
Therafirm,1,2,9,9,196.8299961090088,116.56700804879307,0.5922217667689009,0.3333333333333333
Fredricks of Hollywood,1,1,5,5,75.95999908447266,34.713719612165086,0.45700000040233124,0.25
LookbookStore,2,3,17,17,434.85000801086426,248.7339048224487,0.5719993106593995,0.125
Guinea,1,1,4,4,56.96999931335449,24.26921975927308,0.42600000090897083,0.5
Teez-Her,3,6,34,34,592.659990310669,242.98345612062994,0.4099879527775435,0.3333333333333333
METROPARK,3,3,12,12,255.4000015258789,137.3562009198714,0.5378081444762777,0.5
Powerhouse Gym,1,1,5,5,79.80000305175781,38.86260146480202,0.486999999731779,0.0
KENTWOOL,1,3,25,25,344.4000072479248,135.96830246329753,0.3947976178915043,0.5
Soul Eater,1,1,8,8,99.75000381469727,40.997251784853646,0.41100000217556953,0.0
Fertile Mind,1,5,24,24,394.1500129699707,211.76055648185013,0.5372587834926283,0.42857142857142855
Always Sunny In Philadelphia,1,1,11,11,159.60000610351562,70.38360291327128,0.44100000138860196,0.5
Dexter,1,1,7,7,139.65000534057617,61.86495255680215,0.44300000136718154,0.0
Duck Commander,2,2,17,17,319.89000701904297,178.42191503308726,0.5577602023137467,0.4
Kodiak,1,2,10,10,139.92999839782715,52.113929083686024,0.3724285691444363,1.0
Harvard Square,1,2,12,12,199.9199981689453,88.48411938314615,0.4425976400238427,0.3333333333333333
BCO,1,1,5,5,59.96999931335449,33.70313977674454,0.5620000027120113,0.5
Slimming Tees,1,1,7,7,59.96999931335449,31.06445959784925,0.5179999992251396,0.6666666666666666
Nyan Cat,1,1,6,6,59.96999931335449,28.305839847478858,0.47200000286102284,0.6666666666666666
Cecico Clothing,1,1,5,5,79.95999908447266,33.90303965828478,0.4240000005811453,0.0
Intimates,1,2,8,8,119.93999862670898,53.373299461864676,0.44500000060846406,0.25
Kena Kai,1,1,11,11,159.9199981689453,91.63415907710431,0.5730000007897614,0.6666666666666666
Just a Kiss,1,1,3,3,59.96999931335449,30.164909684106856,0.5030000004917383,0.0
Plejue Inimates,1,1,5,5,79.95999908447266,36.70163963815629,0.4590000007301568,0.5
ColdPruf,1,1,10,10,159.9199981689453,68.7655994628608,0.4300000015646218,0.5
Shupaca,1,1,7,7,139.92999839782715,81.7191191665019,0.5840000007301568,0.0
WILLIAM POWERS,1,1,4,4,79.95999908447266,44.53771949243426,0.5570000000298023,0.0
Mundi,2,7,36,36,615.9999942779541,339.91007764802123,0.5518020792296396,0.3333333333333333
Ahaarya,1,4,20,20,429.81999588012695,177.92032796242282,0.4139414863612889,0.0
Belevation,1,2,11,11,174.97999954223633,94.5987394362355,0.5406260125940934,0.5
icebreaker,2,2,13,13,323.8399963378906,149.65055788225175,0.462112646907605,0.16666666666666666
Phases,1,1,3,3,20.0,8.599999956786633,0.4299999978393316,0.6666666666666666
BKE,1,1,8,8,121.25999450683594,51.41423774136811,0.4240000005811453,0.3333333333333333
WinnieFashion,1,8,64,64,992.6999969482422,420.85925008663315,0.4239541164303802,0.3157894736842105
Forrest Gump,1,1,9,9,188.55000686645508,89.56125354252755,0.47500000149011606,0.0
Pistil,2,2,16,16,252.0,146.74800011515617,0.5823333337903023,0.0
Lobers,2,5,33,33,554.9499969482422,308.2695788781923,0.5554907299277692,0.4
Intymen,1,4,25,25,417.0,222.01299972343259,0.5324052751161453,0.2
ian Leino Design,1,1,4,4,64.5,28.638000098755583,0.4440000015310943,0.3333333333333333
Buff,1,2,17,17,438.21999740600586,242.1608598920548,0.5526011166206445,0.2857142857142857
Concepts Touchscreen Gloves,1,1,8,8,65.96999931335449,41.09930967347189,0.6230000015348196,0.0
Assassin's Creed III,1,1,4,4,65.96999931335449,31.92947974040777,0.48400000110268604,0.0
Estee Lauder,1,1,4,4,87.95999908447266,31.401719413636926,0.3569999970495701,0.0
Goodhew,2,4,32,32,860.900016784668,385.68880631070493,0.4480065034162673,0.07692307692307693
Fun Boxer,1,1,3,3,44.0,25.036000087857246,0.5690000019967556,0.5
Zumba Fitness,1,2,13,13,328.0,200.8878393223024,0.612462924763117,0.0
Port,1,2,14,14,204.46999740600583,93.73811870625902,0.4584443678557296,0.25
mens cotton mix argyle socks,1,1,5,5,112.5,45.787499856669456,0.4069999987259507,0.0
Handkerchief Heaven,1,1,4,4,91.80000305175781,56.64060210453869,0.6170000024139881,0.0
Runway,1,1,7,7,45.97999954223633,26.254579845501187,0.5710000023245813,0.5
Underglam,1,8,30,30,510.78999519348145,239.3823680112596,0.46865124662550267,0.5
Touch of Europe Flannel Pants,1,18,139,139,2919.8799743652344,1680.6408787753594,0.5755856040420707,0.08333333333333333
Rhonda Shear,2,3,27,27,566.8999977111816,260.0714977901652,0.45876080232877997,0.375
KOI Medical,1,2,7,7,183.65000534057617,104.32990300503596,0.5680909336841985,0.0
Fashion Apparel,1,1,4,4,71.96999931335449,33.17816975959941,0.4610000010579824,
SlimMe,1,2,9,9,180.0,78.73199996352196,0.43739999979734423,0.4
Ecoland,2,2,14,14,336.0,206.2079998254776,0.6137142851948738,0.3333333333333333
Cover Me,1,2,14,14,245.0,146.85299933701756,0.5993999972939492,0.5
Pillow Pets,1,1,3,3,49.900001525878906,21.257400602436068,0.42599999904632574,
Jamaican Style,1,1,3,3,49.900001525878906,26.64660072112977,0.5339999981224536,0.0
Dog Is Good,2,2,12,12,287.5500068664551,117.59795258957261,0.408965222679295,0.5
Stella,1,3,14,14,174.92999839782715,70.84664900108278,0.40499999799898695,0.42857142857142855
Sailor Jerry,1,1,11,11,149.93999862670898,84.71609914589077,0.5649999994784594,0.6
Discovery Channel,1,1,6,6,99.95999908447266,47.78087957429409,0.4780000001192093,0.5
Hook & Tackle Clothing,1,1,4,4,99.95999908447266,42.982799390342834,0.4299999978393316,0.0
Softwear,1,1,8,8,174.92999839782715,63.14972902018995,0.36099999770522123,0.5
Tultex,1,1,10,10,224.90999794006348,98.28566887191117,0.43699999898672104,0.3333333333333333
Amethyst Jeans,1,1,4,4,99.95999908447266,45.18191954447508,0.4519999995827675,0.0
Buckwear,1,1,3,3,50.0,23.65000005811453,0.4730000011622906,0.0
Love Squared,1,1,10,10,225.0,93.60000025480986,0.41600000113248825,0.0
One Step Up Plus,1,1,3,3,50.0,23.55000003590249,0.47100000071804976,0.3333333333333333
Pencey Standard Jessica Hart,1,1,5,5,125.0,66.750000230968,0.534000001847744,0.0
tasc Performance,1,2,15,15,342.0,203.53199972212315,0.5951228062050384,0.6
Panhandle Slim,1,1,5,5,100.0,45.30000016093254,0.4530000016093254,0.5
Notations,2,2,12,12,279.27000427246094,159.91820229195355,0.5726293545508541,0.0
Talitania,2,2,12,12,181.29999732971194,103.47049879249931,0.5707142874598503,0.5
Blanks Plus,2,2,16,16,341.7300148010254,188.40645849793708,0.5513313151835317,0.5
Gypsy Rose,1,4,22,22,478.6599922180176,258.2945956153717,0.5396201893090847,0.3333333333333333
J Hat,1,1,6,6,103.95999908447266,59.36115971889735,0.5710000023245813,0.3333333333333333
Royce Leather,2,2,21,21,410.9099941253662,222.58559688129424,0.5416894211956905,0.6666666666666666
Pratt and Hart,1,8,45,45,1033.450023651123,618.8015156003761,0.5987725593291718,0.3333333333333333
Underboss/ Undergirl,1,2,21,21,458.8299961090088,197.02699724327033,0.42941176233922745,0.2222222222222222
Marine,1,1,9,9,80.96999931335449,47.61035970846132,0.588000001385808,0.5
YUMS,1,1,8,8,134.94999885559082,62.616799426765006,0.46399999968707567,0.4
Obviously,1,1,9,9,162.0,79.86599981412292,0.4929999988526106,0.16666666666666666
Colorado Timberline,1,1,10,10,243.0,130.73399970307943,0.5379999987781047,0.0
Slimme,1,1,4,4,81.60000228881836,40.96320132772922,0.5020000021904706,0.5
Craft,2,3,22,22,545.6500053405762,287.47530266750306,0.5268492620797662,0.375
Pretty Pushers,1,1,1,1,28.950000762939453,16.964700423787534,0.5859999991953373,
deLux,2,2,12,12,347.87999725341797,191.5949084112906,0.5507499997814495,0.0
Sugar Free Sox,3,7,37,37,754.0,343.5049994252622,0.4555769223146714,0.2727272727272727
Sub Sports,1,4,30,30,790.0,463.5649986434728,0.5867911375233833,0.3333333333333333
Mina,2,2,8,8,179.70000457763672,94.94150266732463,0.5283333347178996,0.3333333333333333
